,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
39,40,57,0.0039057051192634955,2.534523643464918,36380,0.029411764705882353,1.6020599913279625,4.560862694727465,2.5455446720677477,36538.01950810737
40,41,52,0.0035569814479006834,2.5380806249128187,36432,0.030165912518853696,1.6127838567197355,4.561483013271068,2.5493733845292956,36593.915587381045
41,42,73,0.005021620867624494,2.5431022457804433,36505,0.03092006033182504,1.6232492903979006,4.562352352776807,2.5530667700950014,36647.87134962213
42,43,47,0.0032082577765378713,2.546310503556981,36552,0.03167420814479638,1.6334684555795866,4.562911145047648,2.556632667512591,36699.99918679553
43,44,39,0.002650299902357372,2.5489608034593383,36591,0.032428355957767725,1.6434526764861874,4.563374278536823,2.5600782926075016,36750.402559406364
44,45,28,0.0018831078253591855,2.5508439112846975,36619,0.033182503770739065,1.6532125137753437,4.563706480314893,2.5634103006047932,36799.17689007153
45,46,31,0.002092342028176873,2.552936253312874,36650,0.033936651583710405,1.662757831681574,4.564073978977147,2.5666348409893205,36846.41035010488
46,47,29,0.0019528525596317478,2.554889105872506,36679,0.03469079939668175,1.6720978579357175,4.56441748674711,2.569757605938133,36892.184553940955
47,48,28,0.0018831078253591855,2.5567722136978652,36707,0.03544494720965309,1.6812412373755872,4.564748891813018,2.572783873197122,36936.57517390034
48,49,28,0.0018831078253591855,2.5586553215232244,36735,0.03619909502262444,1.6901960800285136,4.565080044180395,2.575718544140168,36979.652485881736
49,50,31,0.002092342028176873,2.560747663551401,36766,0.03695324283559578,1.6989700043360187,4.5654463828625165,2.57856617763807,37021.48185497465
50,51,20,0.001325149951178686,2.5620728135025796,36786,0.03770739064856712,1.7075701760979363,4.565682566510878,2.581331020272095,37062.1241686613
51,52,25,0.0016738736225414982,2.5637466871251213,36811,0.038461538461538464,1.7160033436347992,4.565977615560844,2.5840170333497072,37101.6362241681
52,53,32,0.002162086762449435,2.5659087738875708,36843,0.0392156862745098,1.7242758696007892,4.566354986085061,2.5866279171151683,37140.071075597276
53,54,41,0.002789789370902497,2.568698563258473,36884,0.03996983408748114,1.7323937598229686,4.566838013350338,2.5891671324930616,37177.47834568551
54,55,30,0.0020225972939043103,2.5707211605523774,36914,0.04072398190045249,1.7403626894942439,4.5671911078833825,2.5916379206566247,37213.904506374674
55,56,32,0.002162086762449435,2.572883247314827,36946,0.04147812971342383,1.7481880270062005,4.567567425898288,2.5940433206736215,37249.393131818375
56,57,34,0.00230157623099456,2.5751848235458215,36980,0.042232277526395176,1.7558748556724915,4.5679669068231545,2.596386185449184,37283.98512697039
57,58,40,0.0027200446366299346,2.5779048681824515,37020,0.042986425339366516,1.7634279935629373,4.568436414416885,2.5986691961566413,37317.71893449391
58,59,35,0.0023713209652671224,2.5802761891477184,37055,0.043740573152337855,1.7708520116421442,4.568846817602785,2.600894875323035,37350.63072238167
59,60,29,0.0019528525596317478,2.5822290417073503,37084,0.0444947209653092,1.7781512503836436,4.569186572404375,2.603065598715167,37382.75455437806
60,61,24,0.0016041288882689356,2.5838331705956192,37108,0.04524886877828054,1.7853298350107671,4.569467547925435,2.605183606154065,37414.122545036975
61,62,30,0.0020225972939043103,2.5858557678895235,37138,0.04600301659125189,1.792391689498254,4.569818511887565,2.6072510113702694,37444.76500102691
62,63,24,0.0016041288882689356,2.5874598967777924,37162,0.04675716440422323,1.7993405494535817,4.570099078991958,2.6092698109989545,37474.710550103
